CTUID,Job_type,Time,Num_jobs
5350033.00,Office,difference,0.0
5350034.01,Office,difference,1864.0
5350034.02,Office,difference,1600.0
5350035.00,Office,difference,3225.0
5350036.00,Office,difference,0.0
5350037.00,Office,difference,0.0
5350038.00,Office,difference,6550.0
5350039.00,Office,difference,0.0
5350040.00,Office,difference,0.0
5350041.00,Office,difference,0.0
5350042.00,Office,difference,2522.0
5350043.00,Office,difference,1220.0
5350044.01,Office,difference,0.0
5350044.02,Office,difference,0.0
5350045.00,Office,difference,3132.0
5350046.00,Office,difference,0.0
5350047.02,Office,difference,1159.0
5350047.03,Office,difference,0.0
5350047.04,Office,difference,1309.0
5350048.00,Office,difference,0.0
5350049.00,Office,difference,0.0
5350050.01,Office,difference,39.0
5350050.03,Office,difference,0.0
5350050.04,Office,difference,955.0
5350051.00,Office,difference,887.0
5350052.00,Office,difference,39.0
5350053.00,Office,difference,32558.0
5350054.00,Office,difference,33836.0
5350055.00,Office,difference,19609.0
5350056.00,Office,difference,21855.0
5350057.00,Office,difference,227003.0
5350058.00,Office,difference,8106.0
5350059.00,Office,difference,22092.0
5350060.00,Office,difference,27341.0
5350061.00,Office,difference,19752.0
5350062.01,Office,difference,13806.0
5350062.03,Office,difference,3431.0
5350062.04,Office,difference,1966.0
5350063.03,Office,difference,5272.0
5350063.04,Office,difference,1553.0
5350063.05,Office,difference,6753.0
5350063.06,Office,difference,3331.0
5350064.00,Office,difference,6574.0
5350065.01,Office,difference,47617.0
5350065.02,Office,difference,11459.0
5350066.00,Office,difference,8787.0
5350067.00,Office,difference,1199.0
5350068.00,Office,difference,0.0
5350069.00,Office,difference,28262.0
5350070.00,Office,difference,50170.0
5350071.00,Office,difference,33149.0
5350072.01,Office,difference,7378.0
5350072.02,Office,difference,8078.0
5350073.00,Office,difference,821.0
5350074.00,Office,difference,0.0
5350075.00,Office,difference,33019.0
5350076.00,Office,difference,1910.0
5350077.00,Office,difference,261.0
5350078.00,Office,difference,647.0
5350079.00,Office,difference,407.0
5350080.01,Office,difference,1793.0
5350080.02,Office,difference,9050.0
5350081.00,Office,difference,20020.0
5350082.00,Office,difference,37448.0
5350083.00,Office,difference,53167.0
5350084.00,Office,difference,42194.0
5350085.00,Office,difference,68444.0
5350086.00,Office,difference,0.0
5350087.00,Office,difference,2501.0
5350088.00,Office,difference,18593.0
5350089.00,Office,difference,19142.0
5350090.00,Office,difference,1313.0
5350091.01,Office,difference,23600.0
5350091.02,Office,difference,9131.0
5350092.00,Office,difference,20965.0
5350093.00,Office,difference,42542.0
5350094.00,Office,difference,27160.0
5350095.00,Office,difference,32212.0
5350096.01,Office,difference,1651.0
5350096.02,Office,difference,36234.0
5350097.01,Office,difference,39001.0
5350097.03,Office,difference,1967.0
5350097.04,Office,difference,3336.0
5350098.00,Office,difference,412.0
5350099.00,Office,difference,3773.0
5350100.00,Office,difference,777.0
5350101.00,Office,difference,2352.0
5350102.02,Office,difference,9667.0
5350102.03,Office,difference,5200.0
5350102.04,Office,difference,2828.0
5350102.05,Office,difference,3218.0
5350103.00,Office,difference,254.0
5350104.00,Office,difference,1386.0
5350105.00,Office,difference,0.0
5350106.00,Office,difference,0.0
5350107.00,Office,difference,0.0
5350108.00,Office,difference,0.0
5350109.00,Office,difference,1039.0
5350110.00,Office,difference,153.0
5350111.00,Office,difference,150.0
5350112.00,Office,difference,0.0
5350113.00,Office,difference,476.0
5350114.00,Office,difference,0.0
5350115.00,Office,difference,9774.0
5350116.00,Office,difference,0.0
5350117.00,Office,difference,17808.0
5350118.00,Office,difference,0.0
5350119.00,Office,difference,8677.0
5350120.00,Office,difference,890.0
5350121.00,Office,difference,1302.0
5350122.00,Office,difference,0.0
5350123.00,Office,difference,0.0
5350124.00,Office,difference,1386.0
5350125.00,Office,difference,0.0
5350126.00,Office,difference,0.0
5350127.00,Office,difference,0.0
5350128.02,Office,difference,0.0
5350128.04,Office,difference,0.0
5350128.05,Office,difference,0.0
5350128.06,Office,difference,0.0
5350129.00,Office,difference,0.0
5350130.00,Office,difference,0.0
5350131.00,Office,difference,0.0
5350132.00,Office,difference,0.0
5350133.00,Office,difference,0.0
5350134.00,Office,difference,0.0
5350135.00,Office,difference,0.0
5350136.01,Office,difference,0.0
5350136.02,Office,difference,0.0
5350137.00,Office,difference,0.0
5350138.00,Office,difference,0.0
5350139.01,Office,difference,0.0
5350139.02,Office,difference,0.0
5350140.00,Office,difference,0.0
5350141.01,Office,difference,0.0
5350141.02,Office,difference,0.0
5350142.00,Office,difference,0.0
5350150.00,Office,difference,39.0
5350151.00,Office,difference,0.0
5350152.00,Office,difference,775.0
5350153.00,Office,difference,608.0
5350154.00,Office,difference,0.0
5350155.00,Office,difference,0.0
5350156.01,Office,difference,0.0
5350156.02,Office,difference,0.0
5350157.00,Office,difference,0.0
5350158.00,Office,difference,0.0
5350159.01,Office,difference,0.0
5350159.02,Office,difference,0.0
5350160.00,Office,difference,0.0
5350161.00,Office,difference,0.0
5350162.00,Office,difference,0.0
5350163.00,Office,difference,0.0
5350164.00,Office,difference,0.0
5350165.00,Office,difference,0.0
5350166.00,Office,difference,0.0
5350167.01,Office,difference,19658.0
5350167.02,Office,difference,0.0
5350168.00,Office,difference,0.0
5350169.01,Office,difference,0.0
5350169.02,Office,difference,0.0
5350170.00,Office,difference,0.0
5350171.00,Office,difference,0.0
5350172.00,Office,difference,0.0
5350173.00,Office,difference,0.0
5350174.00,Office,difference,0.0
5350175.01,Office,difference,0.0
5350175.02,Office,difference,0.0
5350176.00,Office,difference,0.0
5350180.00,Office,difference,1603.0
5350181.01,Office,difference,1222.0
5350181.02,Office,difference,261.0
5350182.00,Office,difference,141.0
5350183.01,Office,difference,0.0
5350183.02,Office,difference,7658.0
5350184.01,Office,difference,21660.0
5350184.02,Office,difference,470.0
5350185.01,Office,difference,6771.0
5350185.02,Office,difference,32786.0
5350187.00,Office,difference,0.0
5350188.00,Office,difference,261.0
5350189.00,Office,difference,0.0
5350190.01,Office,difference,1092.0
5350190.02,Office,difference,0.0
5350191.00,Office,difference,0.0
5350192.00,Office,difference,0.0
5350193.00,Office,difference,0.0
5350194.01,Office,difference,0.0
5350194.02,Office,difference,0.0
5350194.03,Office,difference,0.0
5350194.04,Office,difference,0.0
5350195.01,Office,difference,0.0
5350195.02,Office,difference,0.0
5350196.01,Office,difference,0.0
5350196.02,Office,difference,0.0
5350200.01,Office,difference,0.0
5350200.02,Office,difference,0.0
5350201.00,Office,difference,0.0
5350202.00,Office,difference,0.0
5350203.00,Office,difference,0.0
5350204.00,Office,difference,0.0
5350205.00,Office,difference,0.0
5350206.01,Office,difference,0.0
5350206.02,Office,difference,0.0
5350207.00,Office,difference,0.0
5350208.00,Office,difference,0.0
5350209.00,Office,difference,0.0
5350210.01,Office,difference,0.0
5350210.03,Office,difference,0.0
5350210.04,Office,difference,0.0
5350211.00,Office,difference,0.0
5350212.00,Office,difference,0.0
5350213.01,Office,difference,148.0
5350213.02,Office,difference,0.0
5350214.00,Office,difference,0.0
5350215.00,Office,difference,0.0
5350216.00,Office,difference,0.0
5350217.00,Office,difference,0.0
5350218.00,Office,difference,6540.0
5350219.00,Office,difference,0.0
5350220.00,Office,difference,0.0
5350221.01,Office,difference,0.0
5350221.02,Office,difference,0.0
5350222.01,Office,difference,0.0
5350222.02,Office,difference,0.0
5350223.01,Office,difference,0.0
5350223.02,Office,difference,0.0
5350224.00,Office,difference,148.0
5350225.01,Office,difference,569.0
5350225.02,Office,difference,608.0
5350226.00,Office,difference,0.0
5350227.00,Office,difference,4219.0
5350228.00,Office,difference,0.0
5350229.00,Office,difference,0.0
5350230.01,Office,difference,0.0
5350230.02,Office,difference,0.0
5350231.00,Office,difference,0.0
5350232.00,Office,difference,0.0
5350233.00,Office,difference,0.0
5350234.00,Office,difference,0.0
5350235.01,Office,difference,0.0
5350235.02,Office,difference,0.0
5350236.01,Office,difference,0.0
5350237.01,Office,difference,0.0
5350237.02,Office,difference,0.0
5350237.03,Office,difference,0.0
5350238.01,Office,difference,0.0
5350238.02,Office,difference,0.0
5350239.00,Office,difference,0.0
5350240.01,Office,difference,0.0
5350240.02,Office,difference,0.0
5350241.00,Office,difference,0.0
5350242.00,Office,difference,0.0
5350243.01,Office,difference,0.0
5350243.02,Office,difference,0.0
5350244.02,Office,difference,0.0
5350245.00,Office,difference,0.0
5350246.00,Office,difference,0.0
5350247.02,Office,difference,0.0
5350248.02,Office,difference,0.0
5350248.03,Office,difference,0.0
5350248.04,Office,difference,0.0
5350248.05,Office,difference,0.0
5350249.01,Office,difference,0.0
5350249.03,Office,difference,0.0
5350249.04,Office,difference,0.0
5350249.05,Office,difference,0.0
5350250.01,Office,difference,0.0
5350250.02,Office,difference,0.0
5350250.04,Office,difference,0.0
5350250.05,Office,difference,0.0
5350260.01,Office,difference,0.0
5350260.04,Office,difference,0.0
5350260.05,Office,difference,0.0
5350260.06,Office,difference,0.0
5350260.07,Office,difference,0.0
5350261.00,Office,difference,0.0
5350262.01,Office,difference,0.0
5350262.02,Office,difference,0.0
5350263.02,Office,difference,0.0
5350263.03,Office,difference,0.0
5350263.04,Office,difference,0.0
5350265.00,Office,difference,0.0
5350268.00,Office,difference,0.0
5350269.01,Office,difference,0.0
5350269.02,Office,difference,0.0
5350270.01,Office,difference,0.0
5350270.02,Office,difference,0.0
5350271.01,Office,difference,0.0
5350271.02,Office,difference,0.0
5350272.01,Office,difference,0.0
5350272.02,Office,difference,0.0
5350273.01,Office,difference,0.0
5350273.02,Office,difference,0.0
5350274.01,Office,difference,0.0
5350274.02,Office,difference,0.0
5350275.00,Office,difference,0.0
5350276.01,Office,difference,0.0
5350276.02,Office,difference,0.0
5350277.00,Office,difference,0.0
5350278.00,Office,difference,0.0
5350279.01,Office,difference,0.0
5350279.02,Office,difference,0.0
5350280.00,Office,difference,0.0
5350281.01,Office,difference,0.0
5350281.02,Office,difference,0.0
5350282.00,Office,difference,0.0
5350283.01,Office,difference,0.0
5350283.02,Office,difference,0.0
5350284.00,Office,difference,0.0
5350285.00,Office,difference,0.0
5350286.00,Office,difference,0.0
5350287.02,Office,difference,0.0
5350287.03,Office,difference,0.0
5350287.04,Office,difference,0.0
5350288.00,Office,difference,0.0
5350289.00,Office,difference,0.0
5350290.01,Office,difference,0.0
5350290.02,Office,difference,0.0
5350291.02,Office,difference,0.0
5350291.03,Office,difference,0.0
5350291.04,Office,difference,0.0
5350292.00,Office,difference,0.0
5350293.00,Office,difference,0.0
5350294.01,Office,difference,0.0
5350294.02,Office,difference,0.0
5350295.00,Office,difference,0.0
5350297.01,Office,difference,0.0
5350297.02,Office,difference,0.0
5350298.00,Office,difference,0.0
5350299.01,Office,difference,0.0
5350299.02,Office,difference,0.0
5350300.01,Office,difference,0.0
5350300.02,Office,difference,0.0
5350300.03,Office,difference,0.0
5350301.01,Office,difference,0.0
5350301.03,Office,difference,0.0
5350301.04,Office,difference,0.0
5350302.01,Office,difference,0.0
5350302.02,Office,difference,0.0
5350302.03,Office,difference,0.0
5350303.00,Office,difference,0.0
5350304.01,Office,difference,0.0
5350304.02,Office,difference,0.0
5350304.03,Office,difference,0.0
5350304.04,Office,difference,0.0
5350304.05,Office,difference,0.0
5350304.06,Office,difference,0.0
5350305.01,Office,difference,0.0
5350305.03,Office,difference,0.0
5350305.05,Office,difference,0.0
5350305.06,Office,difference,0.0
5350306.01,Office,difference,0.0
5350306.02,Office,difference,0.0
5350307.03,Office,difference,0.0
5350307.04,Office,difference,0.0
5350307.05,Office,difference,0.0
5350307.06,Office,difference,0.0
5350307.07,Office,difference,0.0
5350308.02,Office,difference,0.0
5350308.03,Office,difference,0.0
5350308.05,Office,difference,0.0
5350308.06,Office,difference,0.0
5350308.07,Office,difference,0.0
5350309.00,Office,difference,0.0
5350310.01,Office,difference,0.0
5350310.02,Office,difference,0.0
5350311.02,Office,difference,0.0
5350311.03,Office,difference,0.0
5350311.04,Office,difference,0.0
5350311.05,Office,difference,0.0
5350311.06,Office,difference,0.0
5350312.02,Office,difference,0.0
5350312.03,Office,difference,0.0
5350312.04,Office,difference,0.0
5350312.05,Office,difference,0.0
5350312.06,Office,difference,0.0
5350312.07,Office,difference,0.0
5350313.00,Office,difference,0.0
5350314.01,Office,difference,0.0
5350314.02,Office,difference,0.0
5350315.01,Office,difference,0.0
5350315.02,Office,difference,0.0
5350315.03,Office,difference,0.0
5350316.01,Office,difference,0.0
5350316.03,Office,difference,0.0
5350316.04,Office,difference,0.0
5350316.05,Office,difference,0.0
5350316.06,Office,difference,0.0
5350317.02,Office,difference,0.0
5350317.03,Office,difference,0.0
5350317.04,Office,difference,0.0
5350317.05,Office,difference,0.0
5350318.01,Office,difference,0.0
5350318.02,Office,difference,0.0
5350319.00,Office,difference,0.0
5350320.01,Office,difference,0.0
5350320.02,Office,difference,0.0
5350321.01,Office,difference,0.0
5350321.02,Office,difference,0.0
5350322.01,Office,difference,0.0
5350322.02,Office,difference,0.0
5350323.01,Office,difference,0.0
5350324.01,Office,difference,0.0
5350324.02,Office,difference,0.0
5350324.03,Office,difference,0.0
5350324.05,Office,difference,0.0
5350324.06,Office,difference,0.0
5350330.00,Office,difference,0.0
5350331.01,Office,difference,0.0
5350331.03,Office,difference,0.0
5350331.04,Office,difference,0.0
5350332.00,Office,difference,0.0
5350333.00,Office,difference,0.0
5350334.00,Office,difference,0.0
5350335.00,Office,difference,0.0
5350336.00,Office,difference,0.0
5350337.01,Office,difference,0.0
5350337.02,Office,difference,0.0
5350338.00,Office,difference,0.0
5350339.00,Office,difference,822.0
5350340.00,Office,difference,822.0
5350341.02,Office,difference,0.0
5350341.03,Office,difference,0.0
5350341.04,Office,difference,407.0
5350342.00,Office,difference,0.0
5350343.00,Office,difference,0.0
5350344.01,Office,difference,0.0
5350344.02,Office,difference,0.0
5350345.00,Office,difference,0.0
5350346.01,Office,difference,0.0
5350346.02,Office,difference,0.0
5350347.00,Office,difference,0.0
5350348.00,Office,difference,0.0
5350349.00,Office,difference,0.0
5350350.00,Office,difference,0.0
5350351.01,Office,difference,0.0
5350351.02,Office,difference,0.0
5350352.00,Office,difference,0.0
5350353.02,Office,difference,0.0
5350353.03,Office,difference,0.0
5350353.04,Office,difference,0.0
5350354.00,Office,difference,0.0
5350355.02,Office,difference,0.0
5350355.04,Office,difference,0.0
5350355.05,Office,difference,0.0
5350355.06,Office,difference,0.0
5350356.00,Office,difference,0.0
5350357.01,Office,difference,0.0
5350357.02,Office,difference,0.0
5350358.01,Office,difference,0.0
5350358.02,Office,difference,0.0
5350358.03,Office,difference,0.0
5350359.00,Office,difference,0.0
5350360.00,Office,difference,0.0
5350361.01,Office,difference,0.0
5350361.02,Office,difference,0.0
5350362.01,Office,difference,0.0
5350362.02,Office,difference,0.0
5350362.03,Office,difference,0.0
5350362.04,Office,difference,0.0
5350363.02,Office,difference,0.0
5350363.04,Office,difference,0.0
5350363.05,Office,difference,0.0
5350363.06,Office,difference,0.0
5350363.07,Office,difference,0.0
5350364.01,Office,difference,0.0
5350364.02,Office,difference,0.0
5350365.00,Office,difference,0.0
5350366.00,Office,difference,0.0
5350367.01,Office,difference,0.0
5350367.02,Office,difference,0.0
5350368.01,Office,difference,0.0
5350368.02,Office,difference,0.0
5350369.00,Office,difference,0.0
5350370.01,Office,difference,0.0
5350370.02,Office,difference,0.0
5350370.03,Office,difference,0.0
5350371.00,Office,difference,0.0
5350372.00,Office,difference,0.0
5350373.00,Office,difference,0.0
5350374.01,Office,difference,0.0
5350374.02,Office,difference,0.0
5350374.03,Office,difference,0.0
5350375.01,Office,difference,0.0
5350375.02,Office,difference,0.0
5350375.03,Office,difference,0.0
5350375.04,Office,difference,0.0
5350375.05,Office,difference,0.0
5350376.01,Office,difference,0.0
5350376.02,Office,difference,0.0
5350376.04,Office,difference,0.0
5350376.05,Office,difference,0.0
5350376.06,Office,difference,0.0
5350376.08,Office,difference,0.0
5350376.09,Office,difference,0.0
5350376.11,Office,difference,0.0
5350376.12,Office,difference,0.0
5350376.13,Office,difference,0.0
5350376.14,Office,difference,0.0
5350376.15,Office,difference,0.0
5350376.16,Office,difference,0.0
5350377.02,Office,difference,0.0
5350377.03,Office,difference,0.0
5350377.04,Office,difference,0.0
5350377.06,Office,difference,0.0
5350377.07,Office,difference,0.0
5350377.08,Office,difference,0.0
5350377.09,Office,difference,0.0
5350378.02,Office,difference,0.0
5350378.03,Office,difference,0.0
5350378.04,Office,difference,0.0
5350378.05,Office,difference,0.0
5350378.06,Office,difference,0.0
5350378.07,Office,difference,0.0
5350378.08,Office,difference,0.0
5350378.11,Office,difference,0.0
5350378.12,Office,difference,0.0
5350378.14,Office,difference,0.0
5350378.16,Office,difference,0.0
5350378.17,Office,difference,0.0
5350378.18,Office,difference,0.0
5350378.19,Office,difference,0.0
5350378.20,Office,difference,0.0
5350378.21,Office,difference,0.0
5350378.22,Office,difference,0.0
5350378.23,Office,difference,0.0
5350378.24,Office,difference,0.0
5350378.25,Office,difference,0.0
5350378.26,Office,difference,0.0
5350378.28,Office,difference,0.0
5350378.27,Office,difference,0.0
5350323.02,Office,difference,0.0
5350267.00,Office,difference,0.0
5350264.00,Office,difference,0.0
5350244.01,Office,difference,0.0
5350236.02,Office,difference,0.0
5350186.00,Office,difference,0.0
5350001.00,Office,difference,0.0
5350002.00,Office,difference,0.0
5350296.00,Office,difference,0.0
5350266.00,Office,difference,0.0
5350247.01,Office,difference,0.0
5350003.00,Institutional,difference,0.0
5350004.00,Institutional,difference,0.0
5350005.00,Institutional,difference,0.0
5350006.00,Institutional,difference,0.0
5350007.01,Institutional,difference,198.0
5350007.02,Institutional,difference,0.0
5350008.01,Institutional,difference,0.0
5350008.02,Institutional,difference,0.0
5350009.00,Institutional,difference,339.0
5350010.01,Institutional,difference,141.0
5350010.02,Institutional,difference,0.0
5350011.01,Institutional,difference,0.0
5350011.02,Institutional,difference,0.0
5350011.03,Institutional,difference,0.0
5350012.01,Institutional,difference,0.0
5350012.03,Institutional,difference,0.0
5350012.04,Institutional,difference,0.0
5350013.01,Institutional,difference,259.0
5350013.02,Institutional,difference,0.0
5350014.00,Institutional,difference,692.0
5350015.00,Institutional,difference,575.0
5350016.00,Institutional,difference,0.0
5350017.01,Institutional,difference,0.0
5350017.02,Institutional,difference,0.0
5350018.00,Institutional,difference,0.0
5350019.00,Institutional,difference,62.0
5350020.00,Institutional,difference,391.0
5350021.00,Institutional,difference,0.0
5350022.00,Institutional,difference,0.0
5350023.00,Institutional,difference,673.0
5350024.00,Institutional,difference,96.0
5350025.00,Institutional,difference,0.0
5350026.00,Institutional,difference,391.0
5350027.00,Institutional,difference,0.0
5350028.01,Institutional,difference,476.0
5350028.02,Institutional,difference,0.0
5350029.00,Institutional,difference,1360.0
5350030.00,Institutional,difference,174.0
5350031.00,Institutional,difference,0.0
5350032.00,Institutional,difference,85.0
5350033.00,Institutional,difference,0.0
5350034.01,Institutional,difference,1847.0
5350034.02,Institutional,difference,1531.0
5350035.00,Institutional,difference,2357.0
5350036.00,Institutional,difference,0.0
5350037.00,Institutional,difference,0.0
5350038.00,Institutional,difference,456.0
5350039.00,Institutional,difference,0.0
5350040.00,Institutional,difference,0.0
5350041.00,Institutional,difference,0.0
5350042.00,Institutional,difference,2772.0
5350043.00,Institutional,difference,1060.0
5350044.01,Institutional,difference,0.0
5350044.02,Institutional,difference,0.0
5350045.00,Institutional,difference,3083.0
5350046.00,Institutional,difference,0.0
5350047.02,Institutional,difference,420.0
5350047.03,Institutional,difference,0.0
5350047.04,Institutional,difference,515.0
5350048.00,Institutional,difference,0.0
5350049.00,Institutional,difference,0.0
5350050.01,Institutional,difference,40.0
5350050.03,Institutional,difference,0.0
5350050.04,Institutional,difference,876.0
5350051.00,Institutional,difference,95.0
5350052.00,Institutional,difference,50.0
5350053.00,Institutional,difference,8548.0
5350054.00,Institutional,difference,8421.0
5350055.00,Institutional,difference,6018.0
5350056.00,Institutional,difference,3541.0
5350057.00,Institutional,difference,44593.0
5350058.00,Institutional,difference,2366.0
5350059.00,Institutional,difference,2141.0
5350060.00,Institutional,difference,5282.0
5350061.00,Institutional,difference,3026.0
5350062.01,Institutional,difference,5864.0
5350062.03,Institutional,difference,2329.0
5350062.04,Institutional,difference,1444.0
5350063.03,Institutional,difference,3826.0
5350063.04,Institutional,difference,1459.0
5350063.05,Institutional,difference,5902.0
5350063.06,Institutional,difference,2596.0
5350064.00,Institutional,difference,23106.0
5350065.01,Institutional,difference,57552.0
5350065.02,Institutional,difference,4987.0
5350066.00,Institutional,difference,2878.0
5350067.00,Institutional,difference,1026.0
5350068.00,Institutional,difference,0.0
5350069.00,Institutional,difference,3592.0
5350070.00,Institutional,difference,28535.0
5350071.00,Institutional,difference,5811.0
5350072.01,Institutional,difference,1610.0
5350072.02,Institutional,difference,1817.0
5350073.00,Institutional,difference,582.0
5350074.00,Institutional,difference,0.0
5350075.00,Institutional,difference,4647.0
5350076.00,Institutional,difference,2031.0
5350077.00,Institutional,difference,391.0
5350078.00,Institutional,difference,673.0
5350079.00,Institutional,difference,453.0
5350080.01,Institutional,difference,1945.0
5350080.02,Institutional,difference,3334.0
5350081.00,Institutional,difference,4216.0
5350082.00,Institutional,difference,10888.0
5350083.00,Institutional,difference,31386.0
5350084.00,Institutional,difference,26022.0
5350085.00,Institutional,difference,46776.0
5350086.00,Institutional,difference,0.0
5350087.00,Institutional,difference,2738.0
5350088.00,Institutional,difference,27609.0
5350089.00,Institutional,difference,13662.0
5350090.00,Institutional,difference,15832.0
5350091.01,Institutional,difference,7664.0
5350091.02,Institutional,difference,696.0
5350092.00,Institutional,difference,2385.0
5350093.00,Institutional,difference,21227.0
5350094.00,Institutional,difference,6436.0
5350095.00,Institutional,difference,7368.0
5350096.01,Institutional,difference,757.0
5350096.02,Institutional,difference,23053.0
5350097.01,Institutional,difference,30338.0
5350097.03,Institutional,difference,1004.0
5350097.04,Institutional,difference,3145.0
5350098.00,Institutional,difference,215.0
5350099.00,Institutional,difference,2636.0
5350100.00,Institutional,difference,468.0
5350101.00,Institutional,difference,660.0
5350102.02,Institutional,difference,6315.0
5350102.03,Institutional,difference,2099.0
5350102.04,Institutional,difference,801.0
5350102.05,Institutional,difference,1434.0
5350103.00,Institutional,difference,198.0
5350104.00,Institutional,difference,543.0
5350105.00,Institutional,difference,0.0
5350106.00,Institutional,difference,0.0
5350107.00,Institutional,difference,0.0
5350108.00,Institutional,difference,0.0
5350109.00,Institutional,difference,328.0
5350110.00,Institutional,difference,173.0
5350111.00,Institutional,difference,95.0
5350112.00,Institutional,difference,0.0
5350113.00,Institutional,difference,141.0
5350114.00,Institutional,difference,0.0
5350115.00,Institutional,difference,3132.0
5350116.00,Institutional,difference,0.0
5350117.00,Institutional,difference,1288.0
5350118.00,Institutional,difference,0.0
5350119.00,Institutional,difference,592.0
5350120.00,Institutional,difference,692.0
5350121.00,Institutional,difference,1712.0
5350122.00,Institutional,difference,0.0
5350123.00,Institutional,difference,0.0
5350124.00,Institutional,difference,1886.0
5350125.00,Institutional,difference,0.0
5350126.00,Institutional,difference,0.0
5350127.00,Institutional,difference,0.0
5350128.02,Institutional,difference,0.0
5350128.04,Institutional,difference,0.0
5350128.05,Institutional,difference,0.0
5350128.06,Institutional,difference,0.0
5350129.00,Institutional,difference,0.0
5350130.00,Institutional,difference,0.0
5350131.00,Institutional,difference,0.0
5350132.00,Institutional,difference,0.0
5350133.00,Institutional,difference,0.0
5350134.00,Institutional,difference,0.0
5350135.00,Institutional,difference,0.0
5350136.01,Institutional,difference,0.0
5350136.02,Institutional,difference,0.0
5350137.00,Institutional,difference,0.0
5350138.00,Institutional,difference,0.0
5350139.01,Institutional,difference,0.0
5350139.02,Institutional,difference,0.0
5350140.00,Institutional,difference,0.0
5350141.01,Institutional,difference,0.0
5350141.02,Institutional,difference,0.0
5350142.00,Institutional,difference,0.0
5350150.00,Institutional,difference,40.0
5350151.00,Institutional,difference,0.0
5350152.00,Institutional,difference,373.0
5350153.00,Institutional,difference,198.0
5350154.00,Institutional,difference,0.0
5350155.00,Institutional,difference,0.0
5350156.01,Institutional,difference,0.0
5350156.02,Institutional,difference,0.0
5350157.00,Institutional,difference,0.0
5350158.00,Institutional,difference,0.0
5350159.01,Institutional,difference,0.0
5350159.02,Institutional,difference,0.0
5350160.00,Institutional,difference,0.0
5350161.00,Institutional,difference,0.0
5350162.00,Institutional,difference,0.0
5350163.00,Institutional,difference,0.0
5350164.00,Institutional,difference,0.0
5350165.00,Institutional,difference,0.0
5350166.00,Institutional,difference,0.0
5350167.01,Institutional,difference,1835.0
5350167.02,Institutional,difference,0.0
5350168.00,Institutional,difference,0.0
5350169.01,Institutional,difference,0.0
5350169.02,Institutional,difference,0.0
5350170.00,Institutional,difference,0.0
5350171.00,Institutional,difference,0.0
5350172.00,Institutional,difference,0.0
5350173.00,Institutional,difference,0.0
5350174.00,Institutional,difference,0.0
5350175.01,Institutional,difference,0.0
5350175.02,Institutional,difference,0.0
5350176.00,Institutional,difference,0.0
5350180.00,Institutional,difference,1644.0
5350181.01,Institutional,difference,1063.0
5350181.02,Institutional,difference,391.0
5350182.00,Institutional,difference,291.0
5350183.01,Institutional,difference,0.0
5350183.02,Institutional,difference,1468.0
5350184.01,Institutional,difference,2931.0
5350184.02,Institutional,difference,456.0
5350185.01,Institutional,difference,1058.0
5350185.02,Institutional,difference,5446.0
5350187.00,Institutional,difference,0.0
5350188.00,Institutional,difference,391.0
5350189.00,Institutional,difference,0.0
5350190.01,Institutional,difference,1368.0
5350190.02,Institutional,difference,0.0
5350191.00,Institutional,difference,0.0
5350192.00,Institutional,difference,0.0
5350193.00,Institutional,difference,0.0
5350194.01,Institutional,difference,0.0
5350194.02,Institutional,difference,0.0
5350194.03,Institutional,difference,0.0
5350194.04,Institutional,difference,0.0
5350195.01,Institutional,difference,0.0
5350195.02,Institutional,difference,0.0
5350196.01,Institutional,difference,0.0
5350196.02,Institutional,difference,0.0
5350200.01,Institutional,difference,0.0
5350200.02,Institutional,difference,0.0
5350201.00,Institutional,difference,0.0
5350202.00,Institutional,difference,0.0
5350203.00,Institutional,difference,0.0
5350204.00,Institutional,difference,0.0
5350205.00,Institutional,difference,0.0
5350206.01,Institutional,difference,0.0
5350206.02,Institutional,difference,0.0
5350207.00,Institutional,difference,0.0
5350208.00,Institutional,difference,0.0
5350209.00,Institutional,difference,0.0
5350210.01,Institutional,difference,0.0
5350210.03,Institutional,difference,0.0
5350210.04,Institutional,difference,0.0
5350211.00,Institutional,difference,0.0
5350212.00,Institutional,difference,0.0
5350213.01,Institutional,difference,15.0
5350213.02,Institutional,difference,0.0
5350214.00,Institutional,difference,0.0
5350215.00,Institutional,difference,0.0
5350216.00,Institutional,difference,0.0
5350217.00,Institutional,difference,0.0
5350218.00,Institutional,difference,823.0
5350219.00,Institutional,difference,0.0
5350220.00,Institutional,difference,0.0
5350221.01,Institutional,difference,0.0
5350221.02,Institutional,difference,0.0
5350222.01,Institutional,difference,0.0
5350222.02,Institutional,difference,0.0
5350223.01,Institutional,difference,0.0
5350223.02,Institutional,difference,0.0
5350224.00,Institutional,difference,15.0
5350225.01,Institutional,difference,158.0
5350225.02,Institutional,difference,198.0
5350226.00,Institutional,difference,0.0
5350227.00,Institutional,difference,2839.0
5350228.00,Institutional,difference,0.0
5350229.00,Institutional,difference,0.0
5350230.01,Institutional,difference,0.0
5350230.02,Institutional,difference,0.0
5350231.00,Institutional,difference,0.0
5350232.00,Institutional,difference,0.0
5350233.00,Institutional,difference,0.0
5350234.00,Institutional,difference,0.0
5350235.01,Institutional,difference,0.0
5350235.02,Institutional,difference,0.0
5350236.01,Institutional,difference,0.0
5350237.01,Institutional,difference,0.0
5350237.02,Institutional,difference,0.0
