CTUID,Neighbourhoods,Metric_Type,Metric_Name,Travel_Time_Threshold,Category,Before_After_Benefit,Value
5350006.0,South Parkdale,Economic,Travel Time to Key Work Locations,38.0,Downtown Toronto,after,38.0
5350006.0,South Parkdale,Economic,Travel Time to Key Work Locations,48.0,Etobicoke Centre,after,48.0
5350006.0,South Parkdale,Economic,Travel Time to Key Work Locations,49.0,Yonge-Eglinton Centre,after,49.0
5350006.0,South Parkdale,Economic,Travel Time to Key Work Locations,64.0,North York Centre,after,64.0
5350006.0,South Parkdale,Economic,Travel Time to Key Work Locations,92.0,Scarborough Centre,after,92.0
5350009.0,West Queen West,Economic,Travel Time to Key Work Locations,34.0,Downtown Toronto,after,34.0
5350009.0,West Queen West,Economic,Travel Time to Key Work Locations,46.0,Etobicoke Centre,after,46.0
5350009.0,West Queen West,Economic,Travel Time to Key Work Locations,42.0,Yonge-Eglinton Centre,after,42.0
5350009.0,West Queen West,Economic,Travel Time to Key Work Locations,57.0,North York Centre,after,57.0
5350009.0,West Queen West,Economic,Travel Time to Key Work Locations,84.0,Scarborough Centre,after,84.0
5350014.0,Yonge-Bay Corridor,Economic,Travel Time to Key Work Locations,13.0,Downtown Toronto,after,13.0
5350014.0,Yonge-Bay Corridor,Economic,Travel Time to Key Work Locations,49.0,Etobicoke Centre,after,49.0
5350014.0,Yonge-Bay Corridor,Economic,Travel Time to Key Work Locations,26.0,Yonge-Eglinton Centre,after,26.0
5350014.0,Yonge-Bay Corridor,Economic,Travel Time to Key Work Locations,41.0,North York Centre,after,41.0
5350014.0,Yonge-Bay Corridor,Economic,Travel Time to Key Work Locations,74.0,Scarborough Centre,after,74.0
5350015.0,Downtown Yonge East,Economic,Travel Time to Key Work Locations,16.0,Downtown Toronto,after,16.0
5350015.0,Downtown Yonge East,Economic,Travel Time to Key Work Locations,54.0,Etobicoke Centre,after,54.0
5350015.0,Downtown Yonge East,Economic,Travel Time to Key Work Locations,25.0,Yonge-Eglinton Centre,after,25.0
5350015.0,Downtown Yonge East,Economic,Travel Time to Key Work Locations,39.0,North York Centre,after,39.0
5350015.0,Downtown Yonge East,Economic,Travel Time to Key Work Locations,73.0,Scarborough Centre,after,73.0
5350016.0,Moss Park,Economic,Travel Time to Key Work Locations,18.0,Downtown Toronto,after,18.0
5350016.0,Moss Park,Economic,Travel Time to Key Work Locations,55.0,Etobicoke Centre,after,55.0
5350016.0,Moss Park,Economic,Travel Time to Key Work Locations,32.0,Yonge-Eglinton Centre,after,32.0
5350016.0,Moss Park,Economic,Travel Time to Key Work Locations,46.0,North York Centre,after,46.0
5350016.0,Moss Park,Economic,Travel Time to Key Work Locations,67.0,Scarborough Centre,after,67.0
5350018.0,South Riverdale,Economic,Travel Time to Key Work Locations,24.0,Downtown Toronto,after,24.0
5350018.0,South Riverdale,Economic,Travel Time to Key Work Locations,61.0,Etobicoke Centre,after,61.0
5350018.0,South Riverdale,Economic,Travel Time to Key Work Locations,38.0,Yonge-Eglinton Centre,after,38.0
5350018.0,South Riverdale,Economic,Travel Time to Key Work Locations,53.0,North York Centre,after,53.0
5350018.0,South Riverdale,Economic,Travel Time to Key Work Locations,67.0,Scarborough Centre,after,67.0
5350019.0,South Riverdale,Economic,Travel Time to Key Work Locations,28.0,Downtown Toronto,after,28.0
5350019.0,South Riverdale,Economic,Travel Time to Key Work Locations,63.0,Etobicoke Centre,after,63.0
5350019.0,South Riverdale,Economic,Travel Time to Key Work Locations,42.0,Yonge-Eglinton Centre,after,42.0
5350019.0,South Riverdale,Economic,Travel Time to Key Work Locations,56.0,North York Centre,after,56.0
5350019.0,South Riverdale,Economic,Travel Time to Key Work Locations,68.0,Scarborough Centre,after,68.0
5350020.0,The Beaches,Economic,Travel Time to Key Work Locations,38.0,Downtown Toronto,after,38.0
5350020.0,The Beaches,Economic,Travel Time to Key Work Locations,69.0,Etobicoke Centre,after,69.0
5350020.0,The Beaches,Economic,Travel Time to Key Work Locations,50.0,Yonge-Eglinton Centre,after,50.0
5350020.0,The Beaches,Economic,Travel Time to Key Work Locations,64.0,North York Centre,after,64.0
5350020.0,The Beaches,Economic,Travel Time to Key Work Locations,68.0,Scarborough Centre,after,68.0
5350021.0,The Beaches,Economic,Travel Time to Key Work Locations,49.0,Downtown Toronto,after,49.0
5350021.0,The Beaches,Economic,Travel Time to Key Work Locations,75.0,Etobicoke Centre,after,75.0
5350021.0,The Beaches,Economic,Travel Time to Key Work Locations,56.0,Yonge-Eglinton Centre,after,56.0
5350021.0,The Beaches,Economic,Travel Time to Key Work Locations,71.0,North York Centre,after,71.0
5350021.0,The Beaches,Economic,Travel Time to Key Work Locations,67.0,Scarborough Centre,after,67.0
5350022.0,The Beaches,Economic,Travel Time to Key Work Locations,54.0,Downtown Toronto,after,54.0
5350022.0,The Beaches,Economic,Travel Time to Key Work Locations,78.0,Etobicoke Centre,after,78.0
5350022.0,The Beaches,Economic,Travel Time to Key Work Locations,60.0,Yonge-Eglinton Centre,after,60.0
5350022.0,The Beaches,Economic,Travel Time to Key Work Locations,74.0,North York Centre,after,74.0
5350022.0,The Beaches,Economic,Travel Time to Key Work Locations,70.0,Scarborough Centre,after,70.0
5350023.0,The Beaches,Economic,Travel Time to Key Work Locations,49.0,Downtown Toronto,after,49.0
5350023.0,The Beaches,Economic,Travel Time to Key Work Locations,68.0,Etobicoke Centre,after,68.0
5350023.0,The Beaches,Economic,Travel Time to Key Work Locations,50.0,Yonge-Eglinton Centre,after,50.0
5350023.0,The Beaches,Economic,Travel Time to Key Work Locations,64.0,North York Centre,after,64.0
5350023.0,The Beaches,Economic,Travel Time to Key Work Locations,60.0,Scarborough Centre,after,60.0
5350024.0,The Beaches,Economic,Travel Time to Key Work Locations,45.0,Downtown Toronto,after,45.0
5350024.0,The Beaches,Economic,Travel Time to Key Work Locations,72.0,Etobicoke Centre,after,72.0
5350024.0,The Beaches,Economic,Travel Time to Key Work Locations,53.0,Yonge-Eglinton Centre,after,53.0
5350024.0,The Beaches,Economic,Travel Time to Key Work Locations,67.0,North York Centre,after,67.0
5350024.0,The Beaches,Economic,Travel Time to Key Work Locations,65.0,Scarborough Centre,after,65.0
5350025.0,Woodbine Corridor,Economic,Travel Time to Key Work Locations,42.0,Downtown Toronto,after,42.0
5350025.0,Woodbine Corridor,Economic,Travel Time to Key Work Locations,71.0,Etobicoke Centre,after,71.0
5350025.0,Woodbine Corridor,Economic,Travel Time to Key Work Locations,53.0,Yonge-Eglinton Centre,after,53.0
5350025.0,Woodbine Corridor,Economic,Travel Time to Key Work Locations,67.0,North York Centre,after,67.0
5350025.0,Woodbine Corridor,Economic,Travel Time to Key Work Locations,69.0,Scarborough Centre,after,69.0
5350026.0,Greenwood-Coxwell,Economic,Travel Time to Key Work Locations,37.0,Downtown Toronto,after,37.0
5350026.0,Greenwood-Coxwell,Economic,Travel Time to Key Work Locations,68.0,Etobicoke Centre,after,68.0
5350026.0,Greenwood-Coxwell,Economic,Travel Time to Key Work Locations,49.0,Yonge-Eglinton Centre,after,49.0
5350026.0,Greenwood-Coxwell,Economic,Travel Time to Key Work Locations,63.0,North York Centre,after,63.0
5350026.0,Greenwood-Coxwell,Economic,Travel Time to Key Work Locations,68.0,Scarborough Centre,after,68.0
5350027.0,South Riverdale,Economic,Travel Time to Key Work Locations,34.0,Downtown Toronto,after,34.0
5350027.0,South Riverdale,Economic,Travel Time to Key Work Locations,66.0,Etobicoke Centre,after,66.0
5350027.0,South Riverdale,Economic,Travel Time to Key Work Locations,47.0,Yonge-Eglinton Centre,after,47.0
5350027.0,South Riverdale,Economic,Travel Time to Key Work Locations,61.0,North York Centre,after,61.0
5350027.0,South Riverdale,Economic,Travel Time to Key Work Locations,68.0,Scarborough Centre,after,68.0
5350029.0,South Riverdale,Economic,Travel Time to Key Work Locations,29.0,Downtown Toronto,after,29.0
5350029.0,South Riverdale,Economic,Travel Time to Key Work Locations,58.0,Etobicoke Centre,after,58.0
5350029.0,South Riverdale,Economic,Travel Time to Key Work Locations,38.0,Yonge-Eglinton Centre,after,38.0
5350029.0,South Riverdale,Economic,Travel Time to Key Work Locations,52.0,North York Centre,after,52.0
5350029.0,South Riverdale,Economic,Travel Time to Key Work Locations,67.0,Scarborough Centre,after,67.0
5350030.0,Regent Park,Economic,Travel Time to Key Work Locations,27.0,Downtown Toronto,after,27.0
5350030.0,Regent Park,Economic,Travel Time to Key Work Locations,64.0,Etobicoke Centre,after,64.0
5350030.0,Regent Park,Economic,Travel Time to Key Work Locations,38.0,Yonge-Eglinton Centre,after,38.0
5350030.0,Regent Park,Economic,Travel Time to Key Work Locations,53.0,North York Centre,after,53.0
5350030.0,Regent Park,Economic,Travel Time to Key Work Locations,73.0,Scarborough Centre,after,73.0
5350031.0,Regent Park,Economic,Travel Time to Key Work Locations,28.0,Downtown Toronto,after,28.0
5350031.0,Regent Park,Economic,Travel Time to Key Work Locations,62.0,Etobicoke Centre,after,62.0
5350031.0,Regent Park,Economic,Travel Time to Key Work Locations,34.0,Yonge-Eglinton Centre,after,34.0
5350031.0,Regent Park,Economic,Travel Time to Key Work Locations,49.0,North York Centre,after,49.0
5350031.0,Regent Park,Economic,Travel Time to Key Work Locations,71.0,Scarborough Centre,after,71.0
5350032.0,Moss Park,Economic,Travel Time to Key Work Locations,23.0,Downtown Toronto,after,23.0
5350032.0,Moss Park,Economic,Travel Time to Key Work Locations,57.0,Etobicoke Centre,after,57.0
5350032.0,Moss Park,Economic,Travel Time to Key Work Locations,31.0,Yonge-Eglinton Centre,after,31.0
5350032.0,Moss Park,Economic,Travel Time to Key Work Locations,46.0,North York Centre,after,46.0
5350032.0,Moss Park,Economic,Travel Time to Key Work Locations,73.0,Scarborough Centre,after,73.0
5350033.0,Moss Park,Economic,Travel Time to Key Work Locations,20.0,Downtown Toronto,after,20.0
5350033.0,Moss Park,Economic,Travel Time to Key Work Locations,57.0,Etobicoke Centre,after,57.0
5350033.0,Moss Park,Economic,Travel Time to Key Work Locations,33.0,Yonge-Eglinton Centre,after,33.0
5350033.0,Moss Park,Economic,Travel Time to Key Work Locations,47.0,North York Centre,after,47.0
5350033.0,Moss Park,Economic,Travel Time to Key Work Locations,71.0,Scarborough Centre,after,71.0
5350035.0,Yonge-Bay Corridor,Economic,Travel Time to Key Work Locations,8.0,Downtown Toronto,after,8.0
5350035.0,Yonge-Bay Corridor,Economic,Travel Time to Key Work Locations,46.0,Etobicoke Centre,after,46.0
5350035.0,Yonge-Bay Corridor,Economic,Travel Time to Key Work Locations,22.0,Yonge-Eglinton Centre,after,22.0
5350035.0,Yonge-Bay Corridor,Economic,Travel Time to Key Work Locations,37.0,North York Centre,after,37.0
5350035.0,Yonge-Bay Corridor,Economic,Travel Time to Key Work Locations,71.0,Scarborough Centre,after,71.0
5350036.0,Kensington-Chinatown,Economic,Travel Time to Key Work Locations,21.0,Downtown Toronto,after,21.0
5350036.0,Kensington-Chinatown,Economic,Travel Time to Key Work Locations,52.0,Etobicoke Centre,after,52.0
5350036.0,Kensington-Chinatown,Economic,Travel Time to Key Work Locations,34.0,Yonge-Eglinton Centre,after,34.0
5350036.0,Kensington-Chinatown,Economic,Travel Time to Key Work Locations,49.0,North York Centre,after,49.0
5350036.0,Kensington-Chinatown,Economic,Travel Time to Key Work Locations,78.0,Scarborough Centre,after,78.0
5350037.0,Kensington-Chinatown,Economic,Travel Time to Key Work Locations,21.0,Downtown Toronto,after,21.0
5350037.0,Kensington-Chinatown,Economic,Travel Time to Key Work Locations,51.0,Etobicoke Centre,after,51.0
5350037.0,Kensington-Chinatown,Economic,Travel Time to Key Work Locations,32.0,Yonge-Eglinton Centre,after,32.0
5350037.0,Kensington-Chinatown,Economic,Travel Time to Key Work Locations,47.0,North York Centre,after,47.0
5350037.0,Kensington-Chinatown,Economic,Travel Time to Key Work Locations,80.0,Scarborough Centre,after,80.0
5350038.0,Kensington-Chinatown,Economic,Travel Time to Key Work Locations,26.0,Downtown Toronto,after,26.0
5350038.0,Kensington-Chinatown,Economic,Travel Time to Key Work Locations,52.0,Etobicoke Centre,after,52.0
5350038.0,Kensington-Chinatown,Economic,Travel Time to Key Work Locations,37.0,Yonge-Eglinton Centre,after,37.0
5350038.0,Kensington-Chinatown,Economic,Travel Time to Key Work Locations,51.0,North York Centre,after,51.0
5350038.0,Kensington-Chinatown,Economic,Travel Time to Key Work Locations,80.0,Scarborough Centre,after,80.0
5350039.0,Kensington-Chinatown,Economic,Travel Time to Key Work Locations,24.0,Downtown Toronto,after,24.0
5350039.0,Kensington-Chinatown,Economic,Travel Time to Key Work Locations,55.0,Etobicoke Centre,after,55.0
5350039.0,Kensington-Chinatown,Economic,Travel Time to Key Work Locations,37.0,Yonge-Eglinton Centre,after,37.0
5350039.0,Kensington-Chinatown,Economic,Travel Time to Key Work Locations,52.0,North York Centre,after,52.0
5350039.0,Kensington-Chinatown,Economic,Travel Time to Key Work Locations,79.0,Scarborough Centre,after,79.0
5350040.0,Trinity-Bellwoods,Economic,Travel Time to Key Work Locations,30.0,Downtown Toronto,after,30.0
5350040.0,Trinity-Bellwoods,Economic,Travel Time to Key Work Locations,54.0,Etobicoke Centre,after,54.0
5350040.0,Trinity-Bellwoods,Economic,Travel Time to Key Work Locations,43.0,Yonge-Eglinton Centre,after,43.0
5350040.0,Trinity-Bellwoods,Economic,Travel Time to Key Work Locations,58.0,North York Centre,after,58.0
5350040.0,Trinity-Bellwoods,Economic,Travel Time to Key Work Locations,86.0,Scarborough Centre,after,86.0
5350041.0,Trinity-Bellwoods,Economic,Travel Time to Key Work Locations,30.0,Downtown Toronto,after,30.0
5350041.0,Trinity-Bellwoods,Economic,Travel Time to Key Work Locations,50.0,Etobicoke Centre,after,50.0
5350041.0,Trinity-Bellwoods,Economic,Travel Time to Key Work Locations,39.0,Yonge-Eglinton Centre,after,39.0
5350041.0,Trinity-Bellwoods,Economic,Travel Time to Key Work Locations,54.0,North York Centre,after,54.0
5350041.0,Trinity-Bellwoods,Economic,Travel Time to Key Work Locations,85.0,Scarborough Centre,after,85.0
5350042.0,Trinity-Bellwoods,Economic,Travel Time to Key Work Locations,33.0,Downtown Toronto,after,33.0
5350042.0,Trinity-Bellwoods,Economic,Travel Time to Key Work Locations,44.0,Etobicoke Centre,after,44.0
5350042.0,Trinity-Bellwoods,Economic,Travel Time to Key Work Locations,39.0,Yonge-Eglinton Centre,after,39.0
5350042.0,Trinity-Bellwoods,Economic,Travel Time to Key Work Locations,53.0,North York Centre,after,53.0
5350042.0,Trinity-Bellwoods,Economic,Travel Time to Key Work Locations,81.0,Scarborough Centre,after,81.0
5350043.0,Trinity-Bellwoods,Economic,Travel Time to Key Work Locations,33.0,Downtown Toronto,after,33.0
5350043.0,Trinity-Bellwoods,Economic,Travel Time to Key Work Locations,45.0,Etobicoke Centre,after,45.0
5350043.0,Trinity-Bellwoods,Economic,Travel Time to Key Work Locations,40.0,Yonge-Eglinton Centre,after,40.0
5350043.0,Trinity-Bellwoods,Economic,Travel Time to Key Work Locations,54.0,North York Centre,after,54.0
5350043.0,Trinity-Bellwoods,Economic,Travel Time to Key Work Locations,82.0,Scarborough Centre,after,82.0
5350045.0,Little Portugal,Economic,Travel Time to Key Work Locations,35.0,Downtown Toronto,after,35.0
5350045.0,Little Portugal,Economic,Travel Time to Key Work Locations,38.0,Etobicoke Centre,after,38.0
5350045.0,Little Portugal,Economic,Travel Time to Key Work Locations,40.0,Yonge-Eglinton Centre,after,40.0
5350045.0,Little Portugal,Economic,Travel Time to Key Work Locations,54.0,North York Centre,after,54.0
5350045.0,Little Portugal,Economic,Travel Time to Key Work Locations,82.0,Scarborough Centre,after,82.0
5350046.0,Little Portugal,Economic,Travel Time to Key Work Locations,38.0,Downtown Toronto,after,38.0
5350046.0,Little Portugal,Economic,Travel Time to Key Work Locations,42.0,Etobicoke Centre,after,42.0
5350046.0,Little Portugal,Economic,Travel Time to Key Work Locations,44.0,Yonge-Eglinton Centre,after,44.0
5350046.0,Little Portugal,Economic,Travel Time to Key Work Locations,59.0,North York Centre,after,59.0
5350046.0,Little Portugal,Economic,Travel Time to Key Work Locations,87.0,Scarborough Centre,after,87.0
5350048.0,Roncesvalles,Economic,Travel Time to Key Work Locations,48.0,Downtown Toronto,after,48.0
5350048.0,Roncesvalles,Economic,Travel Time to Key Work Locations,44.0,Etobicoke Centre,after,44.0
5350048.0,Roncesvalles,Economic,Travel Time to Key Work Locations,49.0,Yonge-Eglinton Centre,after,49.0
5350048.0,Roncesvalles,Economic,Travel Time to Key Work Locations,63.0,North York Centre,after,63.0
5350048.0,Roncesvalles,Economic,Travel Time to Key Work Locations,91.0,Scarborough Centre,after,91.0
5350049.0,High Park-Swansea,Economic,Travel Time to Key Work Locations,50.0,Downtown Toronto,after,50.0
5350049.0,High Park-Swansea,Economic,Travel Time to Key Work Locations,44.0,Etobicoke Centre,after,44.0
